City_ID,City,Lat,Lng,Max Temp(C),Humidity(%),Cloudiness(%),Wind Speed(mph),Country,Date
274,kokkola,63.8385,23.1307,-8.370000000000005,93,75,3.6,FI,1702004545
275,bharatpur,27.2167,77.4833,14.950000000000045,56,0,1.13,IN,1702004545
276,mananara,-16.1667,49.7667,24.129999999999995,83,86,2.52,MG,1702004545
277,livorno,43.2333,10.5833,10.930000000000007,88,40,2.26,IT,1702004433
278,argo,37.6333,22.7333,12.100000000000023,77,2,2.22,GR,1702004546
279,champerico,14.3,-91.9167,26.470000000000027,77,20,2.25,GT,1702004547
280,saint-pierre,-21.3393,55.4781,25.870000000000005,83,20,1.54,RE,1702004547
281,fauske,67.2588,15.3918,-3.9799999999999613,81,93,4.62,NO,1702004547
282,kartuzy,54.3342,18.1974,-0.12000000000000455,95,100,3.09,PL,1702004548
283,yakeshi,49.2833,120.7333,-17.409999999999968,94,100,4.66,CN,1702004548
284,ingeniero guillermo n. juarez,-23.9,-61.85,22.970000000000027,84,89,3.41,AR,1702004548
285,contamana,-7.3333,-75.0167,23.53000000000003,81,14,1.04,PE,1702004549
286,urengoy,65.9667,78.3667,-27.799999999999983,97,62,5.13,RU,1702004549
287,yuzhno-kurilsk,44.0306,145.8556,3.5400000000000205,89,100,19.08,RU,1702004549
288,east wenatchee bench,47.4257,-120.2812,6.5400000000000205,71,0,5.14,US,1702004550
289,ghadamis,30.1337,9.5007,10.939999999999998,77,7,2.31,LY,1702004550
290,nieuw amsterdam,5.8833,-55.0833,26.120000000000005,89,14,4.4,SR,1702004550
291,queenstown,-31.8976,26.8753,14.670000000000016,76,0,0.87,ZA,1702004551
292,miches,18.9836,-69.0476,25.140000000000043,84,15,4.4,DO,1702004554
293,gilgit,35.9221,74.3087,4.9500000000000455,26,100,1.81,PK,1702004556
294,hamilton,39.1834,-84.5333,9.890000000000043,63,100,4.12,US,1702004553
295,conception bay south,47.4999,-52.9981,-2.919999999999959,81,79,9.83,CA,1702004559
296,oodweyne,9.4092,45.064,16.0,58,21,5.79,SO,1702004560
297,kyaikkami,16.08,97.5675,27.160000000000025,70,4,2.98,MM,1702004560
298,aldama,22.9167,-98.0667,19.890000000000043,95,100,0.82,MX,1702004561
299,le vauclin,14.5452,-60.8388,24.03000000000003,94,43,2.57,MQ,1702004561
300,varenikovskaya,45.1209,37.6417,4.180000000000007,91,100,7.82,RU,1702004561
301,kirsehir,39.3333,34.1667,7.110000000000014,77,100,2.9,TR,1702004562
302,tofol,5.3248,163.0078,28.879999999999995,84,75,7.2,FM,1702004562
303,oak island,33.9166,-78.1611,7.03000000000003,65,0,2.06,US,1702004562
304,fort mcmurray,56.7268,-111.381,-4.229999999999961,80,0,4.63,CA,1702004563
305,proletariy,58.4342,31.7046,-13.819999999999993,93,99,2.96,RU,1702004563
306,tura,25.5198,90.2201,17.650000000000034,87,69,4.36,IN,1702004563
307,robbah,33.2797,6.9098,8.800000000000011,58,87,3.83,DZ,1702004564
308,roma,43.2128,-75.4557,2.680000000000007,95,100,1.79,US,1702004564
309,vinh,18.6667,105.6667,22.879999999999995,64,29,0.57,VN,1702004564
310,copala,16.65,-98.9833,24.24000000000001,84,41,1.51,MX,1702004565
311,hammerfest,70.6634,23.6821,-6.75,73,60,5.14,NO,1702004565
312,praia,14.9215,-23.5087,23.30000000000001,83,20,5.66,CV,1702004566
313,jayapura,-2.5333,140.7,30.660000000000025,85,100,3.69,ID,1702004566
314,alice springs,-23.7,133.8833,38.75,13,0,4.63,AU,1702004562
315,tokar,18.4254,37.729,25.52000000000004,74,45,2.65,SD,1702004566
316,kerikeri,-35.2268,173.9474,23.840000000000032,55,0,1.79,NZ,1702004567
317,katsuura,35.1333,140.3,15.610000000000014,33,0,1.59,JP,1702004567
318,baiao,-2.7906,-49.6717,24.210000000000036,89,61,1.03,BR,1702004568
319,kone,-21.0595,164.8658,29.720000000000027,45,100,4.01,NC,1702004568
320,neiafu,-18.65,-173.9833,30.379999999999995,70,75,3.6,TO,1702004568
321,san martin,-33.081,-68.4681,29.30000000000001,21,53,3.47,AR,1702004568
322,vieux fort,13.7167,-60.95,24.620000000000005,88,75,9.26,LC,1702004569
323,puerto ayacucho,5.6639,-67.6236,24.600000000000023,88,90,1.95,VE,1702004569
324,codrington,-38.2667,141.9667,19.860000000000014,75,57,4.54,AU,1702004570
325,colonia,50.9333,6.95,3.3600000000000136,80,75,5.66,DE,1702004562
326,san juan de miraflores,-12.1629,-76.9635,21.210000000000036,80,100,2.3,PE,1702004571
327,oranjemund,-28.55,16.4333,16.04000000000002,96,18,3.11,NA,1702004571
328,laguna,38.421,-121.4238,11.270000000000039,93,100,0.0,US,1702004571
329,castillos,-34.1667,-53.8333,12.200000000000045,94,0,3.07,UY,1702004572
330,mumford,5.2618,-0.759,24.77000000000004,93,100,1.02,GH,1702004573
331,punta cana,18.5818,-68.4043,26.870000000000005,78,40,3.6,DO,1702004326
332,melekeok village,7.4957,134.6367,30.310000000000002,74,75,3.09,PW,1702004574
333,gadzhiyevo,69.2551,33.3362,-10.009999999999991,91,95,7.55,RU,1702004574
334,kineshma,57.4391,42.1289,-21.389999999999986,100,93,1.72,RU,1702004574
335,avarua,-21.2078,-159.775,26.03000000000003,65,100,7.2,CK,1702004575
336,nizhneudinsk,54.9076,99.0276,-27.819999999999965,95,97,0.59,RU,1702004575
337,fale old settlement,-9.3852,-171.2468,28.010000000000048,77,100,3.85,TK,1702004575
338,malvan,16.0667,73.4667,25.760000000000048,66,100,2.98,IN,1702004576
339,tralee,52.2704,-9.7026,9.900000000000034,84,100,15.33,IE,1702004578
340,yatou,37.15,122.3833,14.830000000000041,59,0,9.29,CN,1702004580
341,le port,-20.9373,55.2919,26.05000000000001,94,99,5.65,RE,1702004581
342,deqen,29.9618,90.7188,-0.12999999999999545,80,97,2.45,CN,1702004581
343,six-fours-les-plages,43.0938,5.84,10.610000000000014,89,100,4.02,FR,1702004581
344,zhicheng,30.2956,111.5047,18.24000000000001,35,71,0.94,CN,1702004581
345,touros,-5.1989,-35.4608,26.28000000000003,78,37,6.06,BR,1702004582
346,erenhot,43.6475,111.9767,-4.6299999999999955,58,72,4.43,CN,1702004582
347,santa margherita ligure,44.3346,9.212,11.650000000000034,83,100,0.45,IT,1702004583
348,tual,-5.6667,132.75,28.890000000000043,70,98,0.91,ID,1702004583
349,biled,45.8864,20.9589,1.7900000000000205,99,100,1.59,RO,1702004591
350,smithers,54.7804,-127.1743,-4.819999999999993,93,100,1.54,CA,1702004593
351,thunder bay,48.4001,-89.3168,1.990000000000009,93,100,2.57,CA,1702004416
352,serowe,-22.3833,26.7167,18.57000000000005,69,5,4.99,BW,1702004594
353,sisimiut,66.9395,-53.6735,-5.579999999999984,73,100,3.14,GL,1702004595
354,sao joao da barra,-21.6403,-41.0511,24.230000000000018,86,3,7.84,BR,1702004595
355,dakoro,14.5106,6.765,19.430000000000007,17,100,3.36,NE,1702004596
356,charata,-27.2144,-61.188,22.189999999999998,83,0,1.95,AR,1702004380
357,caraballeda,10.6112,-66.8522,26.04000000000002,83,75,0.51,VE,1702004596
358,tazovsky,67.4667,78.7,-27.069999999999965,93,6,5.99,RU,1702004597
359,esmeraldas,-19.7625,-44.3139,25.480000000000018,62,5,1.27,BR,1702004597
360,namibe,-15.1961,12.1522,22.950000000000045,75,100,4.18,AO,1702004598
361,hasaki,35.7333,140.8333,15.220000000000027,30,0,2.03,JP,1702004598
362,tabina,7.4669,123.4081,29.33000000000004,71,36,2.33,PH,1702004599
363,papao,-17.75,-149.55,26.82000000000005,80,100,8.05,PF,1702004599
364,rio grande,-32.035,-52.0986,17.189999999999998,66,79,5.21,BR,1702004548
365,sharhorod,48.7383,28.085,-4.060000000000002,95,100,3.15,UA,1702004599
366,vilyuysk,63.7553,121.6247,-45.559999999999974,100,94,1.34,RU,1702004600
367,zeya,53.75,127.2667,-21.399999999999977,84,100,0.83,RU,1702004600
368,nuuk,64.1835,-51.7216,3.340000000000032,41,95,6.17,GL,1702004600
369,conceicao da barra,-18.5933,-39.7322,24.480000000000018,85,0,3.16,BR,1702004600
370,ca mau,9.1769,105.15,29.390000000000043,67,92,3.52,VN,1702004601
371,padangsidempuan,1.3667,99.2667,24.5,94,100,1.03,ID,1702004601
372,oltinko'l,40.8011,72.1634,6.770000000000039,51,100,0.81,UZ,1702004601
373,lata,40.1629,-8.3327,12.670000000000016,91,99,2.34,PT,1702004602
374,bojnurd,37.4747,57.329,4.970000000000027,65,0,1.03,IR,1702004602
375,floro,61.5996,5.0328,1.9800000000000182,60,9,5.14,NO,1702004602
376,qui nhon,13.7667,109.2333,24.390000000000043,87,95,3.4,VN,1702004602
377,crane,31.3974,-102.3501,16.890000000000043,36,0,4.17,US,1702004603
378,yasothon,15.75,104.1333,26.450000000000045,54,80,3.11,TH,1702004603
379,kzyltu,53.6364,72.3414,-32.96999999999997,98,7,2.87,KZ,1702004603
380,tucumcari,35.1717,-103.725,16.08000000000004,25,0,10.29,US,1702004604
381,pultusk,52.7025,21.0828,-3.2799999999999727,96,20,1.97,PL,1702004604
382,altay,47.8667,88.1167,-15.399999999999977,80,8,3.55,CN,1702004604
383,cayambe,0.05,-78.1333,10.590000000000032,88,75,2.76,EC,1702004605
384,soma,39.1855,27.6094,8.930000000000007,90,63,1.79,TR,1702004605
385,kencong,-8.2833,113.3667,29.420000000000016,70,100,2.37,ID,1702004605
386,bonthe,7.5264,-12.505,25.930000000000007,83,0,1.51,SL,1702004605
387,mopti,14.6667,-4.0,24.439999999999998,13,6,3.77,ML,1702004422
388,tadine,-21.55,167.8833,24.850000000000023,68,100,7.37,NC,1702004606
389,colonia menno,-22.3667,-59.8167,24.5,89,99,4.77,PY,1702004606
390,luwuk,-0.9516,122.7875,29.840000000000032,76,99,0.8,ID,1702004607
391,san angelo,31.4638,-100.437,16.410000000000025,83,0,6.17,US,1702004607
392,jackson,42.4165,-122.8345,5.439999999999998,92,99,1.79,US,1702004458
393,burutu,5.3509,5.5076,25.870000000000005,84,85,2.26,NG,1702004607
394,adrar,20.5022,-10.0711,17.04000000000002,14,37,4.15,MR,1702004608
395,belmonte,-15.8631,-38.8828,24.410000000000025,85,1,3.19,BR,1702004608
396,anjala,60.6833,26.8333,-6.759999999999991,92,100,4.83,FI,1702004608
397,lengshuijiang,27.6881,111.4294,16.29000000000002,58,100,0.41,CN,1702004609
398,el granada,37.5027,-122.4694,12.670000000000016,87,100,2.57,US,1702004609
399,obo,5.3998,26.4869,20.220000000000027,62,21,0.27,CF,1702004609
400,vilyuchinsk,52.9306,158.4028,-2.849999999999966,84,100,1.26,RU,1702004609
401,suoyarvi,62.0833,32.35,-17.569999999999965,100,100,1.58,RU,1702004610
402,kirensk,57.7853,108.1119,-42.23999999999998,99,95,1.34,RU,1702004610
403,tulcingo de valle,18.05,-98.4333,20.939999999999998,54,90,0.63,MX,1702004610
404,kavieng,-2.5744,150.7967,28.53000000000003,74,100,3.21,PG,1702004611
405,fort st. john,56.2499,-120.8529,-7.060000000000002,86,20,2.06,CA,1702004409
406,hirara,24.8,125.2833,24.150000000000034,60,20,5.66,JP,1702004611
407,santa marta,11.2408,-74.199,29.03000000000003,61,40,4.63,CO,1702004520
408,keren,15.7778,38.4581,17.010000000000048,67,14,2.76,ER,1702004386
409,dunedin,-45.8742,170.5036,14.990000000000009,72,100,3.53,NZ,1702004517
410,manay,7.215,126.5397,29.78000000000003,70,57,3.15,PH,1702004612
411,caleta de carquin,-11.0925,-77.6267,20.150000000000034,87,85,4.22,PE,1702004612
412,greenwood,34.1668,-82.1165,7.090000000000032,64,0,2.57,US,1702004367
413,bucerias,20.75,-105.3333,23.02000000000004,80,4,1.2,MX,1702004421
414,oak hills,45.5412,-122.8412,7.75,92,75,2.06,US,1702004613
415,swakopmund,-22.6833,14.5333,16.100000000000023,89,14,0.45,NA,1702004613
416,tonghua,41.7201,125.9219,5.800000000000011,85,100,5.36,CN,1702004614
417,afif,23.9065,42.9172,16.150000000000034,26,0,4.77,SA,1702004614
418,bereznik,62.8551,42.7072,-21.279999999999973,99,86,1.52,RU,1702004614
419,chonchi,-42.6128,-73.8092,9.560000000000002,95,1,0.48,CL,1702004614
420,margate,51.3813,1.3862,8.830000000000041,97,100,2.24,GB,1702004529
421,kas,36.2018,29.6377,14.75,93,100,1.09,TR,1702004615
422,belyy yar,53.6039,91.3903,-25.059999999999974,77,100,0.0,RU,1702004615
423,fisterra,42.9049,-9.2629,13.189999999999998,71,1,10.19,ES,1702004616
424,zhangzhou,24.5133,117.6556,19.960000000000036,33,7,1.07,CN,1702004616
425,lionel town,17.8101,-77.2406,27.939999999999998,85,6,2.52,JM,1702004616
426,micheweni,-4.9667,39.8333,28.08000000000004,76,47,3.74,TZ,1702004616
427,hsinchu,24.8036,120.9686,24.99000000000001,64,4,0.89,TW,1702004617
428,piacabucu,-10.4056,-36.4344,24.05000000000001,87,39,2.31,BR,1702004617
429,danielskuil,-28.1887,23.5395,16.850000000000023,30,0,2.22,ZA,1702004617
430,vung tau,10.346,107.0843,25.99000000000001,80,100,2.18,VN,1702004617
431,kothi,24.75,80.7833,18.100000000000023,77,0,0.51,IN,1702004618
432,fort bragg,35.139,-79.006,8.230000000000018,62,0,2.57,US,1702004618
433,ha'il,27.5219,41.6907,12.010000000000048,50,0,2.06,SA,1702004618
434,tuxpan,19.55,-103.4,19.870000000000005,96,2,1.4,MX,1702004619
435,tobelo,1.7284,128.0095,29.129999999999995,74,67,1.49,ID,1702004619
436,lusambo,-4.9667,23.45,20.879999999999995,100,100,0.29,CD,1702004619
437,east ballina,-28.8667,153.5833,26.510000000000048,66,0,4.79,AU,1702004619
438,el calafate,-50.3408,-72.2768,14.07000000000005,62,54,3.31,AR,1702004620
439,daru,-9.0763,143.2092,28.74000000000001,67,81,3.89,PG,1702004620
440,north haven,41.3909,-72.8595,1.7900000000000205,85,100,0.0,US,1702004326
441,acarau,-2.8856,-40.12,26.74000000000001,79,78,6.59,BR,1702004621
442,abong mbang,3.9833,13.1833,20.200000000000045,97,100,0.29,CM,1702004621
443,maitum,6.0392,124.4986,30.090000000000032,71,45,2.59,PH,1702004622
444,igoumenitsa,39.5039,20.2656,9.260000000000048,75,0,2.65,GR,1702004623
445,sorong,-0.8833,131.25,28.99000000000001,73,60,2.11,ID,1702004623
446,shagonar,51.5333,92.8,-13.639999999999986,94,100,1.36,RU,1702004623
447,nago,26.5881,127.9761,24.24000000000001,58,0,3.64,JP,1702004623
448,mahina,-17.5065,-149.489,26.870000000000005,74,75,7.2,PF,1702004624
449,bikenibeu village,1.3673,173.1241,26.980000000000018,89,100,2.06,KI,1702004624
450,taro,-8.3862,115.28,26.03000000000003,59,98,1.35,ID,1702004624
451,karratha,-20.7377,116.8463,38.55000000000001,17,7,6.42,AU,1702004625
452,paradip garh,20.3167,86.6167,22.640000000000043,78,3,4.26,IN,1702004625
453,vicuna,-30.0319,-70.7081,11.850000000000023,43,2,0.54,CL,1702004625
454,atafu village,-8.5421,-172.5159,28.80000000000001,73,82,1.6,TK,1702004626
455,tazacorte,28.629,-17.9293,18.54000000000002,81,0,4.63,ES,1702004626
456,nuestra senora del rosario de caa cati,-27.7507,-57.6207,19.30000000000001,87,2,2.82,AR,1702004626
457,ponoka,52.6768,-113.5815,-2.009999999999991,94,80,1.88,CA,1702004627
458,kirando,-7.4167,30.6,21.400000000000034,86,45,1.5,TZ,1702004627
459,magadan,59.5667,150.8,-6.3700000000000045,85,100,7.79,RU,1702004627
460,princeville,45.7668,-61.2985,-0.6399999999999864,89,100,8.75,CA,1702004628
461,port isabel,26.0734,-97.2086,22.230000000000018,85,100,1.79,US,1702004410
462,kerteminde,55.449,10.6577,0.5400000000000205,88,100,6.16,DK,1702004628
463,banda aceh,5.5577,95.3222,28.25,76,99,3.78,ID,1702004629
464,irbit,57.6705,63.071,-34.41999999999999,97,12,1.51,RU,1702004629
465,sheridan,44.8333,-106.9173,6.28000000000003,65,0,5.66,US,1702004629
466,khark,29.2614,50.3306,23.05000000000001,46,0,4.9,IR,1702004630
467,bamboo flat,11.7,92.7167,28.05000000000001,83,40,0.51,IN,1702004630
468,colby,39.3958,-101.0524,10.180000000000007,42,0,5.66,US,1702004630
469,kupang,-10.1667,123.5833,32.32000000000005,66,40,2.06,ID,1702004631
470,victoria de durango,24.0333,-104.6667,13.79000000000002,51,20,2.06,MX,1702004631
471,bonnyville,54.2668,-110.735,-4.109999999999957,82,15,2.23,CA,1702004631
472,torbat-e jam,35.244,60.6225,8.860000000000014,28,2,1.76,IR,1702004632
473,horta,38.5333,-28.6333,19.450000000000045,95,100,11.18,PT,1702004632
474,rio tercero,-32.173,-64.1141,21.560000000000002,54,0,1.82,AR,1702004632
475,mitu,1.1983,-70.1733,22.450000000000045,99,100,0.59,CO,1702004633
476,yurga,55.7231,84.8861,-30.47999999999999,97,94,2.41,RU,1702004633
477,fortuna,40.5982,-124.1573,8.700000000000045,96,75,0.0,US,1702004633
478,hun,29.1268,15.9477,11.720000000000027,92,12,3.42,LY,1702004633
479,mizan teferi,6.9833,35.5833,16.610000000000014,94,99,1.12,ET,1702004634
480,jijiga,9.35,42.8,12.830000000000041,38,22,3.17,ET,1702004634
481,lerwick,60.1545,-1.1494,6.0,93,100,15.89,GB,1702004634
482,grand falls-windsor,48.9332,-55.6649,-4.159999999999968,82,99,2.68,CA,1702004634
483,xiazhuang,34.9161,118.6389,18.100000000000023,36,0,7.0,CN,1702004635
484,pont rouge,48.8833,-72.0825,-11.839999999999975,96,15,1.6,CA,1702004635
485,balakhta,55.38,91.6,-23.139999999999986,99,100,0.07,RU,1702004635
486,homestead meadows north,31.8496,-106.1729,17.03000000000003,21,0,2.57,US,1702004636
487,puerto armuelles,8.2833,-82.8667,26.720000000000027,68,28,1.34,PA,1702004470
488,tvoroyri,61.5556,-6.8111,6.1200000000000045,90,100,15.7,FO,1702004636
489,tsiombe,-25.3,45.4833,22.610000000000014,82,59,5.5,MG,1702004637
490,minas de marcona,-15.2119,-75.1103,15.28000000000003,80,26,4.99,PE,1702004637
491,ryotsu-minato,38.0833,138.4333,13.620000000000005,62,55,7.59,JP,1702004637
492,bubaque,11.2833,-15.8333,27.28000000000003,72,60,3.66,GW,1702004638
493,coquimbo,-29.9533,-71.3436,15.850000000000023,88,100,1.54,CL,1702004430
494,samana,19.2056,-69.3369,24.090000000000032,89,39,4.25,DO,1702004421
495,taoudenni,22.6783,-3.9836,19.210000000000036,30,87,4.55,ML,1702004640
496,ouadda,8.0777,22.4007,20.210000000000036,27,98,1.5,CF,1702004640
497,palmerston,-12.486,130.9833,35.02000000000004,67,20,3.09,AU,1702004640
498,bandarbeyla,9.4942,50.8122,22.680000000000007,68,6,7.44,SO,1702004640
499,sinabang,2.4803,96.3801,28.07000000000005,76,98,0.85,ID,1702004641
500,raja,8.4596,25.678,20.950000000000045,22,4,1.64,SS,1702004643
501,kardla,58.9978,22.7492,-7.189999999999998,92,100,7.31,EE,1702004646
502,amol,36.4696,52.3507,12.400000000000034,80,90,1.78,IR,1702004649
503,belo sur tsiribihina,-19.7,44.55,24.230000000000018,91,95,2.08,MG,1702004650
504,kailua-kona,19.6406,-155.9956,27.980000000000018,70,75,5.14,US,1702004640
505,francisco sa,-16.4758,-43.4883,24.08000000000004,49,4,1.57,BR,1702004651
506,abashiri,44.0213,144.2697,3.160000000000025,44,40,4.12,JP,1702004652
507,compostela,7.6731,126.0889,30.140000000000043,72,66,1.58,PH,1702004653
508,altai,46.3722,96.2583,-13.879999999999995,60,0,0.77,MN,1702004653
509,novo aripuana,-5.1206,-60.3797,22.54000000000002,97,94,2.01,BR,1702004654
510,labuan,5.2767,115.2417,29.200000000000045,79,20,0.0,MY,1702004654
511,northam,51.0333,-4.2167,12.590000000000032,93,31,8.78,GB,1702004655
512,newman,37.3138,-121.0208,12.379999999999995,79,91,1.48,US,1702004656
513,carutapera,-1.195,-46.02,25.710000000000036,85,20,2.9,BR,1702004656
514,dharampuri,22.1667,75.35,21.99000000000001,69,9,3.83,IN,1702004656
515,kansanshi,-12.0951,26.4273,15.720000000000027,93,70,0.35,ZM,1702004498
516,hanceville,34.0607,-86.7675,9.189999999999998,62,100,1.96,US,1702004657
517,gavrilov-yam,57.3018,39.8533,-16.089999999999975,100,60,1.86,RU,1702004658
518,pamanukan,-6.2842,107.8106,30.25,63,99,1.24,ID,1702004658
519,blenheim,-41.516,173.9528,19.180000000000007,64,53,2.24,NZ,1702004473
520,laojunmiao,39.8333,97.7333,0.8000000000000114,28,2,1.58,CN,1702004659
521,curvelo,-18.7564,-44.4308,24.07000000000005,50,4,0.92,BR,1702004659
522,darab,28.7519,54.5444,12.590000000000032,32,0,1.75,IR,1702004660
523,rzepin,52.3464,14.8323,0.660000000000025,93,100,2.98,PL,1702004660
524,mancio lima,-7.6142,-72.8958,25.04000000000002,94,0,0.0,BR,1702004661
525,long beach,33.767,-118.1892,17.420000000000016,81,0,2.57,US,1702004553
526,chos malal,-37.3781,-70.2709,22.07000000000005,25,0,0.9,AR,1702004661
527,odienne,9.51,-7.5692,22.480000000000018,46,2,0.92,CI,1702004661
528,linhai,28.85,121.1167,16.629999999999995,44,23,1.58,CN,1702004662
529,valparaiso,-33.0393,-71.6273,11.800000000000011,93,40,1.03,CL,1702004635
530,aoulef,26.9667,1.0833,17.480000000000018,34,95,4.17,DZ,1702004662
531,amga,60.8953,131.9608,-31.599999999999966,95,100,2.39,RU,1702004663
532,quincy,42.2529,-71.0023,-1.1099999999999568,70,3,2.07,US,1702004497
533,winnemucca,40.973,-117.7357,3.0300000000000296,70,40,6.69,US,1702004646
534,khanpur mahar,27.8436,69.4137,17.80000000000001,27,0,1.63,PK,1702004663
535,bhalki,18.0333,77.2167,20.03000000000003,79,31,2.87,IN,1702004664
536,kharabali,47.4196,47.2568,-3.659999999999968,73,76,6.72,RU,1702004664
537,holualoa,19.6228,-155.9522,25.910000000000025,70,75,5.14,US,1702004664
538,saint-francois,46.4154,3.9054,7.580000000000041,94,100,3.09,FR,1702004664
539,saint-jean-de-monts,46.7833,-2.0667,12.370000000000005,83,70,7.87,FR,1702004665
540,homer,59.6425,-151.5483,-1.0699999999999932,82,100,1.54,US,1702004665
541,taunggyi,20.7833,97.0333,18.99000000000001,84,64,2.31,MM,1702004665
542,benjamin constant,-4.3831,-70.0311,25.07000000000005,98,96,0.37,BR,1702004666
543,maiori,40.6485,14.6407,9.330000000000041,55,2,2.12,IT,1702004504
544,hwange,-18.3693,26.5019,23.890000000000043,46,51,1.31,ZW,1702004666
545,khorixas,-20.3667,14.9667,21.53000000000003,24,65,1.75,NA,1702004667
546,yuktae-dong,40.0247,128.1597,7.560000000000002,56,18,3.39,KP,1702004667
547,nova vicosa,-17.8919,-39.3719,22.24000000000001,98,8,1.38,BR,1702004598
548,kamloops,50.6665,-120.3192,1.990000000000009,80,100,2.57,CA,1702004660
549,jhabua,22.7667,74.6,20.900000000000034,69,55,2.25,IN,1702004668
550,kodinsk,58.6881,99.1844,-35.309999999999974,94,32,1.34,RU,1702004668
